mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
49	49	771/4	771/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	848								
49	49	193	193	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	849								
49	49	773/4	773/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	850								
49	49	387/2	387/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	851								
49	49	775/4	775/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	852								
49	49	194	194	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	853								59
49	49	777/4	777/4	0.125	9/16	9/16	Chord	2/2	1	1	1/32	1/32	1	854								59
49	49	1555/8	1555/8	0.125	19/32	19/32	Chord	2/2	1	1	1/32	1/32	1	855								59
49	49	389/2	389/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	856								
49	49	779/4	779/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	857								
49	49	195	195	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	858								60
49	49	781/4	781/4	0.125	13/16	13/16	Chord	2/2	1	1	1/32	1/32	1	859								60
49	49	1563/8	1563/8	0.125	27/32	27/32	Chord	2/2	1	1	1/32	1/32	1	860								60
49	49	391/2	391/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	861								
49	49	783/4	783/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	862								
50	50	196	196	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	863								61
50	50	785/4	785/4	0.125	1/16	1/16	Chord	2/2	1	1	1/32	1/32	1	864								61
50	50	1571/8	1571/8	0.125	3/32	3/32	Chord	2/2	1	1	1/32	1/32	1	865								61
50	50	393/2	393/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	866								
50	50	787/4	787/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	867								
50	50	197	197	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	868								62
50	50	789/4	789/4	0.125	5/16	5/16	Chord	2/2	1	1	1/32	1/32	1	869								62
50	50	1579/8	1579/8	0.125	11/32	11/32	Chord	2/2	1	1	1/32	1/32	1	870								62
50	50	395/2	395/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	871								
50	50	791/4	791/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	872								
50	50	198	198	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	873								63
50	50	793/4	793/4	0.125	9/16	9/16	Chord	2/2	1	1	1/32	1/32	1	874								63
50	50	1587/8	1587/8	0.125	19/32	19/32	Chord	2/2	1	1	1/32	1/32	1	875								63
50	50	397/2	397/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	876								
50	50	795/4	795/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	877								
50	50	199	199	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	878								64
50	50	797/4	797/4	0.125	13/16	13/16	Chord	2/2	1	1	1/32	1/32	1	879								64
50	50	1595/8	1595/8	0.125	27/32	27/32	Chord	2/2	1	1	1/32	1/32	1	880								
50	50	399/2	399/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	881								65
50	50	799/4	799/4	0.125	15/16	15/16	Chord	2/2	1	1	1/32	1/32	1	882								65
50	50	1599/8	1599/8	0.125	31/32	31/32	Chord	2/2	1	1	1/32	1/32	1	883								
51	51	200	200	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	884								66
51	51	801/4	801/4	0.125	1/16	1/16	Chord	2/2	1	1	1/32	1/32	1	885								66
51	51	1603/8	1603/8	0.125	3/32	3/32	Chord	2/2	1	1	1/32	1/32	1	886								66
51	51	401/2	401/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	887								
51	51	803/4	803/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	888								
51	51	201	201	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	889								
51	51	805/4	805/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	890								
51	51	403/2	403/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	891								
51	51	807/4	807/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	892								
51	51	202	202	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	893								67
51	51	809/4	809/4	0.125	9/16	9/16	Chord	2/2	1	1	1/32	1/32	1	894								67
51	51	1619/8	1619/8	0.125	19/32	19/32	Chord	2/2	1	1	1/32	1/32	1	895								67
51	51	405/2	405/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	896								
51	51	811/4	811/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	897								
51	51	203	203	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	898								
51	51	813/4	813/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	899								
51	51	407/2	407/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	900								
51	51	815/4	815/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	901								
52	52	204	204	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	902								68
52	52	817/4	817/4	0.125	1/16	1/16	Chord	2/2	1	1	1/32	1/32	1	903								68
52	52	1635/8	1635/8	0.125	3/32	3/32	Chord	2/2	1	1	1/32	1/32	1	904								68
52	52	409/2	409/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	905								
52	52	819/4	819/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	906								
52	52	205	205	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	907								
52	52	821/4	821/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	908								
52	52	411/2	411/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	909								
52	52	823/4	823/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	910								
52	52	206	206	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	911								
52	52	825/4	825/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	912								
52	52	413/2	413/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	913								
52	52	827/4	827/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	914								
52	52	207	207	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	915								69
52	52	829/4	829/4	0.125	13/16	13/16	Chord	2/2	1	1	1/32	1/32	1	916								69
52	52	1659/8	1659/8	0.125	27/32	27/32	Chord	2/2	1	1	1/32	1/32	1	917								69
52	52	415/2	415/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	918								
52	52	831/4	831/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	919								
53	53	208	208	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	920								
53	53	833/4	833/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	921								
53	53	417/2	417/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	922								
53	53	835/4	835/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	923								
53	53	209	209	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	924								70
53	53	837/4	837/4	0.125	5/16	5/16	Chord	2/2	1	1	1/32	1/32	1	925								70
53	53	1675/8	1675/8	0.125	11/32	11/32	Chord	2/2	1	1	1/32	1/32	1	926								70
53	53	419/2	419/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	927								
53	53	839/4	839/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	928								
53	53	210	210	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	929								71
53	53	841/4	841/4	0.125	9/16	9/16	Chord	2/2	1	1	1/32	1/32	1	930								71
53	53	1683/8	1683/8	0.125	19/32	19/32	Chord	2/2	1	1	1/32	1/32	1	931								71
53	53	421/2	421/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	932								
53	53	843/4	843/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	933								
53	53	211	211	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	934								
53	53	845/4	845/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	935								
53	53	423/2	423/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	936								
53	53	847/4	847/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	937								
54	54	212	212	0.125	0	0	Chord	2/2	1	1	1/32	1/32	1	938								72
54	54	1697/8	1697/8	0.125	1/32	1/32	Chord	2/2	1	1	1/32	1/32	1	939								72
54	54	849/4	849/4	0.125	1/16	1/16	Chord	2/2	1	1	1/32	1/32	1	940								72
54	54	1699/8	1699/8	0.125	3/32	3/32	Chord	2/2	1	1	1/32	1/32	1	941								72
54	54	425/2	425/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	942								
54	54	851/4	851/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	943								
54	54	213	213	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	944								
54	54	853/4	853/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	945								
54	54	427/2	427/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	946								
54	54	855/4	855/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	947								
54	54	214	214	0.125	1/2	1/2	Chord	2/2	1	1	1/32	1/32	1	948								73
54	54	1713/8	1713/8	0.125	17/32	17/32	Chord	2/2	1	1	1/32	1/32	1	949								73
54	54	857/4	857/4	0.125	9/16	9/16	Chord	2/2	1	1	1/32	1/32	1	950								73
54	54	1715/8	1715/8	0.125	19/32	19/32	Chord	2/2	1	1	1/32	1/32	1	951								73
54	54	429/2	429/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	952								
54	54	859/4	859/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	953								
54	54	215	215	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	954								
54	54	861/4	861/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	955								
54	54	431/2	431/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	956								
54	54	863/4	863/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	957								
55	55	216	216	0.125	0	0	Chord	2/2	1	1	1/32	1/32	1	958								74
55	55	1729/8	1729/8	0.125	1/32	1/32	Chord	2/2	1	1	1/32	1/32	1	959								74
55	55	865/4	865/4	0.125	1/16	1/16	Chord	2/2	1	1	1/32	1/32	1	960								74
55	55	1731/8	1731/8	0.125	3/32	3/32	Chord	2/2	1	1	1/32	1/32	1	961								74
55	55	433/2	433/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	962								
55	55	867/4	867/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	963								
55	55	217	217	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	964								75
55	55	869/4	869/4	0.125	5/16	5/16	Chord	2/2	1	1	1/32	1/32	1	965								75
55	55	1739/8	1739/8	0.125	11/32	11/32	Chord	2/2	1	1	1/32	1/32	1	966								75
55	55	435/2	435/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	967								
55	55	871/4	871/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	968								
55	55	218	218	0.125	1/2	1/2	Chord	2/2	1	1	1/32	1/32	1	969								76
55	55	1745/8	1745/8	0.125	17/32	17/32	Chord	2/2	1	1	1/32	1/32	1	970								76
55	55	873/4	873/4	0.125	9/16	9/16	Chord	2/2	1	1	1/32	1/32	1	971								76
55	55	1747/8	1747/8	0.125	19/32	19/32	Chord	2/2	1	1	1/32	1/32	1	972								76
55	55	437/2	437/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	973								
55	55	875/4	875/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	974								
55	55	219	219	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	975								
55	55	877/4	877/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	976								
55	55	439/2	439/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	977								
55	55	879/4	879/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	978								
56	56	220	220	0.0	0	0	Dynamic	2/2	1	1	0				p							
56	56	220	220	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	979								77
56	56	881/4	881/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	980								
56	56	441/2	441/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	981								78
56	56	883/4	883/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	982								
56	56	221	221	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	983								79
56	56	885/4	885/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	984								
56	56	443/2	443/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	985								80
56	56	887/4	887/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	986								
56	56	222	222	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	987								81
56	56	889/4	889/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	988								
56	56	445/2	445/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	989								82
56	56	891/4	891/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	990								
56	56	223	223	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	991								83
56	56	893/4	893/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	992								
56	56	447/2	447/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	993								84
56	56	895/4	895/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	994								
57	57	224	224	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	995								85
57	57	897/4	897/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	996								
57	57	449/2	449/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	997								86
57	57	899/4	899/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	998								
57	57	225	225	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	999								87
57	57	901/4	901/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	1000								
57	57	451/2	451/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	1001								88
57	57	903/4	903/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	1002								
57	57	226	226	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	1003								89
57	57	905/4	905/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	1004								89
57	57	453/2	453/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	1005								
57	57	907/4	907/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	1006								
57	57	227	227	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	1007								
57	57	909/4	909/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	1008								
57	57	455/2	455/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	1009								
57	57	911/4	911/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	1010								
58	58	228	228	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	1011								90
58	58	913/4	913/4	0.125	1/16	1/16	Chord	2/2	1	1	1/32	1/32	1	1012								90
58	58	1827/8	1827/8	0.125	3/32	3/32	Chord	2/2	1	1	1/32	1/32	1	1013								90
58	58	457/2	457/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	1014								
58	58	915/4	915/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	1015								
58	58	229	229	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	1016								
58	58	917/4	917/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	1017								
58	58	459/2	459/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	1018								
58	58	919/4	919/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	1019								
58	58	230	230	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	1020								
